transaction_id,from_account,to_account,amount,date,method,fir_number,pattern,is_synthetic
TXN00847,AC0031,AC0006,285290.11,2025-07-22,RTGS,FIR-2025-DHA-0483,layering,True
TXN00848,AC0006,AC0011,242535.93,2025-07-24,RTGS,FIR-2025-DHA-0483,layering,True
TXN00849,AC0011,COA006,210237.96,2025-07-26,RTGS,FIR-2025-DHA-0483,cashout,True
TXN00850,VAC0217,AC0018,458098.0,2025-03-05,NEFT,FIR-2025-RAI-0485,deposit,True
TXN00851,AC0018,AC0047,424472.65,2025-03-07,NEFT,FIR-2025-RAI-0485,layering,True
TXN00852,AC0047,AC0017,351724.72,2025-03-07,NEFT,FIR-2025-RAI-0485,layering,True
TXN00853,AC0017,AC0008,333890.28,2025-03-09,NEFT,FIR-2025-RAI-0485,layering,True
TXN00854,AC0008,COA017,299155.35,2025-03-10,NEFT,FIR-2025-RAI-0485,cashout,True
TXN00855,VAC0218,AC0036,217993.5,2024-02-01,RTGS,FIR-2024-DAV-0492,deposit,True
TXN00856,VAC0218,AC0036,217993.5,2024-02-01,NEFT,FIR-2024-DAV-0492,deposit,True
TXN00857,VAC0219,AC0036,108996.75,2024-02-01,NEFT,FIR-2024-DAV-0492,deposit,True
TXN00858,VAC0219,AC0036,108996.75,2024-01-30,IMPS,FIR-2024-DAV-0492,deposit,True
TXN00859,VAC0220,AC0020,179880.0,2023-12-31,NEFT,FIR-2024-UDU-0496,deposit,True
TXN00860,VAC0221,AC0020,89940.0,2023-12-31,IMPS,FIR-2024-UDU-0496,deposit,True
TXN00861,AC0020,AC0055,319506.63,2023-12-31,RTGS,FIR-2024-UDU-0496,layering,True
TXN00862,AC0055,AC0024,280762.59,2024-01-01,NEFT,FIR-2024-UDU-0496,layering,True
TXN00863,AC0024,AC0044,241082.33,2024-01-01,RTGS,FIR-2024-UDU-0496,layering,True
TXN00864,AC0044,COA015,228145.15,2024-01-02,RTGS,FIR-2024-UDU-0496,cashout,True
TXN00865,VAC0222,AC0042,234032.0,2024-04-05,RTGS,FIR-2024-DHA-0500,deposit,True
TXN00866,VAC0222,AC0042,117016.0,2024-04-07,NEFT,FIR-2024-DHA-0500,deposit,True
TXN00867,VAC0223,AC0042,117016.0,2024-04-06,IMPS,FIR-2024-DHA-0500,deposit,True
TXN00868,VAC0223,AC0042,234032.0,2024-04-08,RTGS,FIR-2024-DHA-0500,deposit,True
TXN00869,AC0042,AC0047,442969.5,2024-04-08,RTGS,FIR-2024-DHA-0500,layering,True
TXN00870,AC0047,COA010,378564.16,2024-04-10,RTGS,FIR-2024-DHA-0500,cashout,True
TXN00871,VAC0224,AC0040,468193.0,2025-09-15,NEFT,FIR-2025-HAS-0505,deposit,True
TXN00872,AC0040,AC0021,380853.52,2025-09-17,NEFT,FIR-2025-HAS-0505,layering,True
TXN00873,AC0021,AC0005,355925.18,2025-09-19,RTGS,FIR-2025-HAS-0505,layering,True
TXN00874,AC0005,COA019,329158.54,2025-09-19,RTGS,FIR-2025-HAS-0505,cashout,True
TXN00875,VAC0225,AC0002,172004.0,2024-10-24,IMPS,FIR-2024-MAN-0515,deposit,True
TXN00876,VAC0226,AC0002,44034.41,2024-10-24,UPI,FIR-2024-MAN-0515,structuring,True
TXN00877,VAC0226,AC0002,40167.53,2024-10-26,UPI,FIR-2024-MAN-0515,structuring,True
TXN00878,VAC0226,AC0002,43191.97,2024-10-27,UPI,FIR-2024-MAN-0515,structuring,True
TXN00879,VAC0226,AC0002,40852.66,2024-10-27,UPI,FIR-2024-MAN-0515,structuring,True
TXN00880,VAC0226,AC0002,3757.42,2024-10-28,IMPS,FIR-2024-MAN-0515,structuring,True
TXN00881,AC0002,AC0045,267325.7,2024-10-27,RTGS,FIR-2024-MAN-0515,layering,True
TXN00882,AC0045,AC0055,219951.24,2024-10-27,RTGS,FIR-2024-MAN-0515,layering,True
TXN00883,AC0055,COA011,196362.96,2024-10-29,IMPS,FIR-2024-MAN-0515,cashout,True
TXN00884,VAC0227,AC0024,181319.0,2024-08-24,IMPS,FIR-2024-DAV-0516,deposit,True
TXN00885,VAC0227,AC0024,90659.5,2024-08-26,IMPS,FIR-2024-DAV-0516,deposit,True
TXN00886,AC0024,AC0055,164394.46,2024-08-27,IMPS,FIR-2024-DAV-0516,layering,True
TXN00887,AC0055,AC0030,141329.42,2024-08-29,IMPS,FIR-2024-DAV-0516,layering,True
TXN00888,AC0030,AC0051,126958.56,2024-08-31,IMPS,FIR-2024-DAV-0516,layering,True
TXN00889,VAC0228,AC0055,31248.5,2024-08-21,IMPS,FIR-2024-BAL-0519,deposit,True
TXN00890,VAC0229,AC0055,15624.25,2024-08-21,UPI,FIR-2024-BAL-0519,deposit,True
TXN00891,AC0055,AC0006,50988.07,2024-08-21,IMPS,FIR-2024-BAL-0519,layering,True
TXN00892,AC0006,COA003,47836.47,2024-08-22,IMPS,FIR-2024-BAL-0519,cashout,True
TXN00893,VAC0230,AC0015,42393.08,2025-12-13,IMPS,FIR-2025-DHA-0520,structuring,True
TXN00894,VAC0230,AC0015,41724.5,2025-12-13,UPI,FIR-2025-DHA-0520,structuring,True
TXN00895,VAC0230,AC0015,48540.31,2025-12-15,UPI,FIR-2025-DHA-0520,structuring,True
TXN00896,VAC0230,AC0015,48998.21,2025-12-17,UPI,FIR-2025-DHA-0520,structuring,True
TXN00897,VAC0230,AC0015,45515.53,2025-12-19,UPI,FIR-2025-DHA-0520,structuring,True
TXN00898,VAC0230,AC0015,29128.38,2025-12-21,IMPS,FIR-2025-DHA-0520,structuring,True
TXN00899,AC0015,AC0010,197482.41,2025-12-16,NEFT,FIR-2025-DHA-0520,layering,True
TXN00900,AC0010,COA013,160952.83,2025-12-17,NEFT,FIR-2025-DHA-0520,cashout,True
TXN00901,VAC0231,AC0014,640169.0,2025-11-26,RTGS,FIR-2025-UDU-0521,deposit,True
TXN00902,AC0014,AC0006,567061.77,2025-11-25,NEFT,FIR-2025-UDU-0521,layering,True
TXN00903,AC0006,AC0057,468184.38,2025-11-27,NEFT,FIR-2025-UDU-0521,layering,True
TXN00904,AC0057,AC0035,447434.3,2025-11-28,RTGS,FIR-2025-UDU-0521,layering,True
TXN00905,VAC0232,AC0027,932862.0,2025-12-15,RTGS,FIR-2025-MYS-0528,deposit,True
TXN00906,VAC0233,AC0027,932862.0,2025-12-15,NEFT,FIR-2025-MYS-0528,deposit,True
TXN00907,VAC0233,AC0027,932862.0,2025-12-12,NEFT,FIR-2025-MYS-0528,deposit,True
TXN00908,AC0027,AC0008,1519243.75,2025-12-13,RTGS,FIR-2025-MYS-0528,layering,True
TXN00909,AC0008,AC0007,1392580.72,2025-12-15,RTGS,FIR-2025-MYS-0528,layering,True
TXN00910,AC0007,AC0048,1206927.42,2025-12-15,NEFT,FIR-2025-MYS-0528,layering,True
TXN00911,VAC0234,AC0021,47949.07,2024-01-24,UPI,FIR-2024-TUM-0530,structuring,True
TXN00912,VAC0234,AC0021,48768.8,2024-01-26,UPI,FIR-2024-TUM-0530,structuring,True
TXN00913,VAC0234,AC0021,44005.31,2024-01-26,UPI,FIR-2024-TUM-0530,structuring,True
TXN00914,VAC0234,AC0021,49381.84,2024-01-27,UPI,FIR-2024-TUM-0530,structuring,True
TXN00915,VAC0234,AC0021,43151.11,2024-01-27,UPI,FIR-2024-TUM-0530,structuring,True
TXN00916,VAC0234,AC0021,48880.8,2024-01-29,UPI,FIR-2024-TUM-0530,structuring,True
TXN00917,VAC0234,AC0021,41988.32,2024-01-30,UPI,FIR-2024-TUM-0530,structuring,True
TXN00918,VAC0234,AC0021,48048.1,2024-01-31,UPI,FIR-2024-TUM-0530,structuring,True
TXN00919,VAC0234,AC0021,46109.55,2024-02-02,UPI,FIR-2024-TUM-0530,structuring,True
TXN00920,VAC0234,AC0021,18607.11,2024-02-04,UPI,FIR-2024-TUM-0530,structuring,True
TXN00921,AC0021,AC0041,386071.9,2024-01-26,NEFT,FIR-2024-TUM-0530,layering,True
TXN00922,AC0041,AC0007,332835.59,2024-01-27,NEFT,FIR-2024-TUM-0530,layering,True
TXN00923,VAC0235,AC0054,85422.75,2025-05-10,NEFT,FIR-2025-BAG-0531,deposit,True
TXN00924,VAC0236,AC0054,47542.33,2025-05-08,UPI,FIR-2025-BAG-0531,structuring,True
TXN00925,VAC0236,AC0054,48867.36,2025-05-10,UPI,FIR-2025-BAG-0531,structuring,True
TXN00926,VAC0236,AC0054,46322.59,2025-05-10,IMPS,FIR-2025-BAG-0531,structuring,True
TXN00927,VAC0236,AC0054,28113.22,2025-05-10,UPI,FIR-2025-BAG-0531,structuring,True
TXN00928,VAC0237,AC0012,478700.0,2024-10-25,RTGS,FIR-2024-CHI-0537,deposit,True
TXN00929,VAC0237,AC0012,478700.0,2024-10-26,RTGS,FIR-2024-CHI-0537,deposit,True
TXN00930,VAC0238,AC0012,42492.03,2024-10-25,UPI,FIR-2024-CHI-0537,structuring,True
TXN00931,VAC0238,AC0012,40074.91,2024-10-27,UPI,FIR-2024-CHI-0537,structuring,True
TXN00932,VAC0238,AC0012,44599.83,2024-10-27,UPI,FIR-2024-CHI-0537,structuring,True
TXN00933,VAC0238,AC0012,40449.8,2024-10-27,IMPS,FIR-2024-CHI-0537,structuring,True
TXN00934,VAC0238,AC0012,46400.61,2024-10-27,UPI,FIR-2024-CHI-0537,structuring,True
TXN00935,VAC0238,AC0012,42501.94,2024-10-27,UPI,FIR-2024-CHI-0537,structuring,True
TXN00936,VAC0238,AC0012,49176.89,2024-10-27,IMPS,FIR-2024-CHI-0537,structuring,True
TXN00937,VAC0238,AC0012,41549.85,2024-10-29,UPI,FIR-2024-CHI-0537,structuring,True
TXN00938,VAC0238,AC0012,43697.39,2024-10-29,UPI,FIR-2024-CHI-0537,structuring,True
TXN00939,VAC0238,AC0012,41425.63,2024-10-29,UPI,FIR-2024-CHI-0537,structuring,True
TXN00940,VAC0238,AC0012,42581.53,2024-10-29,UPI,FIR-2024-CHI-0537,structuring,True
TXN00941,VAC0238,AC0012,41245.49,2024-10-30,UPI,FIR-2024-CHI-0537,structuring,True
TXN00942,VAC0238,AC0012,46467.87,2024-10-31,UPI,FIR-2024-CHI-0537,structuring,True
TXN00943,VAC0238,AC0012,40773.54,2024-11-01,IMPS,FIR-2024-CHI-0537,structuring,True
TXN00944,VAC0238,AC0012,43701.16,2024-11-02,UPI,FIR-2024-CHI-0537,structuring,True
TXN00945,VAC0238,AC0012,48753.18,2024-11-03,UPI,FIR-2024-CHI-0537,structuring,True
TXN00946,VAC0238,AC0012,42143.56,2024-11-03,UPI,FIR-2024-CHI-0537,structuring,True
TXN00947,VAC0238,AC0012,42727.7,2024-11-03,UPI,FIR-2024-CHI-0537,structuring,True
TXN00948,VAC0238,AC0012,43111.77,2024-11-03,IMPS,FIR-2024-CHI-0537,structuring,True
TXN00949,VAC0238,AC0012,42244.37,2024-11-05,IMPS,FIR-2024-CHI-0537,structuring,True
TXN00950,VAC0238,AC0012,43142.05,2024-11-05,UPI,FIR-2024-CHI-0537,structuring,True
TXN00951,VAC0238,AC0012,43756.78,2024-11-05,UPI,FIR-2024-CHI-0537,structuring,True
TXN00952,VAC0238,AC0012,4382.13,2024-11-05,IMPS,FIR-2024-CHI-0537,structuring,True
TXN00953,AC0012,AC0016,1627847.44,2024-10-26,RTGS,FIR-2024-CHI-0537,layering,True
TXN00954,VAC0239,AC0002,47563.72,2025-11-10,UPI,FIR-2025-HAS-0538,structuring,True
TXN00955,VAC0239,AC0002,44498.14,2025-11-12,UPI,FIR-2025-HAS-0538,structuring,True
TXN00956,VAC0239,AC0002,40596.88,2025-11-13,UPI,FIR-2025-HAS-0538,structuring,True
TXN00957,VAC0239,AC0002,44063.74,2025-11-14,IMPS,FIR-2025-HAS-0538,structuring,True
TXN00958,VAC0239,AC0002,45618.7,2025-11-14,IMPS,FIR-2025-HAS-0538,structuring,True
TXN00959,VAC0239,AC0002,14165.82,2025-11-14,UPI,FIR-2025-HAS-0538,structuring,True
TXN00960,AC0002,AC0008,207933.79,2025-11-11,RTGS,FIR-2025-HAS-0538,layering,True
TXN00961,AC0008,COA019,198181.38,2025-11-11,NEFT,FIR-2025-HAS-0538,cashout,True
TXN00962,VAC0240,AC0052,41136.22,2024-05-13,IMPS,FIR-2024-MYS-0540,structuring,True
TXN00963,VAC0240,AC0052,47194.36,2024-05-13,IMPS,FIR-2024-MYS-0540,structuring,True
TXN00964,VAC0240,AC0052,41529.73,2024-05-15,IMPS,FIR-2024-MYS-0540,structuring,True
TXN00965,VAC0240,AC0052,46708.63,2024-05-17,UPI,FIR-2024-MYS-0540,structuring,True
TXN00966,VAC0240,AC0052,28687.56,2024-05-19,IMPS,FIR-2024-MYS-0540,structuring,True
TXN00967,VAC0241,AC0052,47562.16,2024-05-13,IMPS,FIR-2024-MYS-0540,structuring,True
TXN00968,VAC0241,AC0052,41441.84,2024-05-15,IMPS,FIR-2024-MYS-0540,structuring,True
TXN00969,VAC0241,AC0052,40822.0,2024-05-17,UPI,FIR-2024-MYS-0540,structuring,True
TXN00970,VAC0241,AC0052,46465.36,2024-05-17,UPI,FIR-2024-MYS-0540,structuring,True
TXN00971,VAC0241,AC0052,28965.14,2024-05-19,UPI,FIR-2024-MYS-0540,structuring,True
TXN00972,AC0052,AC0001,313410.29,2024-05-15,RTGS,FIR-2024-MYS-0540,layering,True
TXN00973,AC0001,AC0010,263350.09,2024-05-17,NEFT,FIR-2024-MYS-0540,layering,True
TXN00974,AC0010,AC0011,224610.04,2024-05-17,NEFT,FIR-2024-MYS-0540,layering,True
TXN00975,VAC0242,AC0010,558385.5,2024-03-23,NEFT,FIR-2024-SHI-0544,deposit,True
TXN00976,VAC0243,AC0010,40985.59,2024-03-20,UPI,FIR-2024-SHI-0544,structuring,True
TXN00977,VAC0243,AC0010,44362.47,2024-03-21,UPI,FIR-2024-SHI-0544,structuring,True
TXN00978,VAC0243,AC0010,40980.04,2024-03-22,UPI,FIR-2024-SHI-0544,structuring,True
TXN00979,VAC0243,AC0010,48459.54,2024-03-22,UPI,FIR-2024-SHI-0544,structuring,True
TXN00980,VAC0243,AC0010,49227.03,2024-03-22,IMPS,FIR-2024-SHI-0544,structuring,True
TXN00981,VAC0243,AC0010,48831.09,2024-03-22,UPI,FIR-2024-SHI-0544,structuring,True
TXN00982,VAC0243,AC0010,48929.71,2024-03-23,IMPS,FIR-2024-SHI-0544,structuring,True
TXN00983,VAC0243,AC0010,47031.46,2024-03-23,IMPS,FIR-2024-SHI-0544,structuring,True
TXN00984,VAC0243,AC0010,47615.2,2024-03-25,UPI,FIR-2024-SHI-0544,structuring,True
TXN00985,VAC0243,AC0010,44923.16,2024-03-27,IMPS,FIR-2024-SHI-0544,structuring,True
TXN00986,VAC0243,AC0010,47973.65,2024-03-27,UPI,FIR-2024-SHI-0544,structuring,True
TXN00987,VAC0243,AC0010,49066.56,2024-03-28,UPI,FIR-2024-SHI-0544,structuring,True
TXN00988,AC0010,AC0019,851336.66,2024-03-21,RTGS,FIR-2024-SHI-0544,layering,True
TXN00989,AC0019,AC0044,770863.17,2024-03-23,RTGS,FIR-2024-SHI-0544,layering,True
TXN00990,AC0044,AC0012,685882.8,2024-03-25,RTGS,FIR-2024-SHI-0544,layering,True
TXN00991,AC0012,COA011,591366.75,2024-03-26,RTGS,FIR-2024-SHI-0544,cashout,True
TXN00992,VAC0244,AC0048,37511.5,2024-02-07,IMPS,FIR-2024-BEL-0546,deposit,True
TXN00993,VAC0244,AC0048,75023.0,2024-02-09,IMPS,FIR-2024-BEL-0546,deposit,True
TXN00994,VAC0245,AC0048,37511.5,2024-02-09,IMPS,FIR-2024-BEL-0546,deposit,True
TXN00995,VAC0245,AC0048,37511.5,2024-02-08,UPI,FIR-2024-BEL-0546,deposit,True
TXN00996,AC0048,AC0008,117998.73,2024-02-09,NEFT,FIR-2024-BEL-0546,layering,True
TXN00997,AC0008,AC0026,101170.0,2024-02-09,IMPS,FIR-2024-BEL-0546,layering,True
TXN00998,AC0026,COA017,83409.39,2024-02-11,IMPS,FIR-2024-BEL-0546,cashout,True
TXN00999,VAC0246,AC0013,380892.25,2025-06-15,RTGS,FIR-2025-DHA-0551,deposit,True
TXN01000,VAC0246,AC0013,380892.25,2025-06-14,RTGS,FIR-2025-DHA-0551,deposit,True
TXN01001,VAC0247,AC0013,380892.25,2025-06-14,NEFT,FIR-2025-DHA-0551,deposit,True
TXN01002,VAC0247,AC0013,380892.25,2025-06-12,RTGS,FIR-2025-DHA-0551,deposit,True
TXN01003,AC0013,AC0006,1333609.45,2025-06-14,RTGS,FIR-2025-DHA-0551,layering,True
TXN01004,AC0006,AC0038,1255256.93,2025-06-15,NEFT,FIR-2025-DHA-0551,layering,True
TXN01005,AC0038,COA022,1070068.65,2025-06-15,NEFT,FIR-2025-DHA-0551,cashout,True
TXN01006,VAC0248,AC0002,232528.5,2025-01-04,NEFT,FIR-2025-UDU-0555,deposit,True
TXN01007,AC0002,AC0004,411644.61,2025-01-03,NEFT,FIR-2025-UDU-0555,layering,True
TXN01008,AC0004,COA007,380659.2,2025-01-05,NEFT,FIR-2025-UDU-0555,cashout,True
TXN01009,VAC0249,AC0020,220935.0,2024-10-22,RTGS,FIR-2024-VIJ-0558,deposit,True
TXN01010,VAC0249,AC0020,110467.5,2024-10-20,NEFT,FIR-2024-VIJ-0558,deposit,True
TXN01011,AC0020,AC0010,167800.42,2024-10-20,NEFT,FIR-2024-VIJ-0558,layering,True
TXN01012,AC0010,AC0020,140965.36,2024-10-20,IMPS,FIR-2024-VIJ-0558,layering,True
TXN01013,AC0020,AC0003,124753.92,2024-10-21,NEFT,FIR-2024-VIJ-0558,layering,True
TXN01014,AC0003,COA024,116895.69,2024-10-23,NEFT,FIR-2024-VIJ-0558,cashout,True
TXN01015,VAC0250,AC0009,12299.25,2025-01-22,UPI,FIR-2025-RAI-0562,deposit,True
TXN01016,VAC0250,AC0009,12299.25,2025-01-22,IMPS,FIR-2025-RAI-0562,deposit,True
TXN01017,VAC0251,AC0009,24598.5,2025-01-24,UPI,FIR-2025-RAI-0562,deposit,True
TXN01018,VAC0252,AC0007,78805.5,2025-01-25,NEFT,FIR-2025-BEN-0563,deposit,True
TXN01019,VAC0253,AC0007,157611.0,2025-01-22,IMPS,FIR-2025-BEN-0563,deposit,True
TXN01020,AC0007,AC0053,243532.84,2025-01-24,RTGS,FIR-2025-BEN-0563,layering,True
TXN01021,AC0053,AC0050,206190.11,2025-01-25,NEFT,FIR-2025-BEN-0563,layering,True
TXN01022,AC0050,COA009,179585.04,2025-01-25,NEFT,FIR-2025-BEN-0563,cashout,True
TXN01023,VAC0254,AC0020,94925.0,2024-01-07,NEFT,FIR-2024-RAI-0564,deposit,True
TXN01024,VAC0255,AC0020,189850.0,2024-01-04,IMPS,FIR-2024-RAI-0564,deposit,True
TXN01025,AC0020,AC0025,303223.59,2024-01-05,RTGS,FIR-2024-RAI-0564,layering,True
TXN01026,AC0025,COA008,258419.48,2024-01-07,RTGS,FIR-2024-RAI-0564,cashout,True
TXN01027,VAC0256,AC0030,635279.0,2024-03-14,NEFT,FIR-2024-KOL-0567,deposit,True
TXN01028,AC0030,AC0022,1172865.55,2024-03-13,RTGS,FIR-2024-KOL-0567,layering,True
TXN01029,AC0022,AC0046,1114832.54,2024-03-15,RTGS,FIR-2024-KOL-0567,layering,True
TXN01030,VAC0257,AC0045,552734.0,2024-09-30,NEFT,FIR-2024-BAG-0571,deposit,True
TXN01031,VAC0257,AC0045,276367.0,2024-09-28,RTGS,FIR-2024-BAG-0571,deposit,True
TXN01032,VAC0258,AC0055,176572.0,2024-07-01,NEFT,FIR-2024-BAG-0583,deposit,True
TXN01033,AC0055,AC0003,151847.39,2024-07-04,IMPS,FIR-2024-BAG-0583,layering,True
TXN01034,AC0003,AC0024,133781.03,2024-07-05,IMPS,FIR-2024-BAG-0583,layering,True
TXN01035,AC0024,COA025,117068.81,2024-07-06,NEFT,FIR-2024-BAG-0583,cashout,True
TXN01036,VAC0259,AC0011,89115.5,2025-05-15,NEFT,FIR-2025-KOL-0585,deposit,True
TXN01037,VAC0260,AC0011,44557.75,2025-05-15,IMPS,FIR-2025-KOL-0585,deposit,True
TXN01038,AC0011,AC0055,160836.18,2025-05-17,NEFT,FIR-2025-KOL-0585,layering,True
TXN01039,AC0055,AC0049,133916.53,2025-05-18,IMPS,FIR-2025-KOL-0585,layering,True
TXN01040,AC0049,COA004,124444.88,2025-05-18,NEFT,FIR-2025-KOL-0585,cashout,True
TXN01041,VAC0261,AC0007,22387.0,2025-09-21,UPI,FIR-2025-CHI-0588,deposit,True
TXN01042,VAC0261,AC0007,44774.0,2025-09-20,IMPS,FIR-2025-CHI-0588,deposit,True
TXN01043,AC0007,AC0037,36610.71,2025-09-21,IMPS,FIR-2025-CHI-0588,layering,True
TXN01044,AC0037,AC0048,30015.16,2025-09-23,UPI,FIR-2025-CHI-0588,layering,True
TXN01045,AC0048,COA025,24126.05,2025-09-24,UPI,FIR-2025-CHI-0588,cashout,True
TXN01046,VAC0262,AC0031,181682.5,2025-05-18,NEFT,FIR-2025-VIJ-0589,deposit,True
TXN01047,AC0031,AC0038,294652.48,2025-05-18,NEFT,FIR-2025-VIJ-0589,layering,True
TXN01048,VAC0263,AC0048,537766.5,2025-01-10,RTGS,FIR-2025-SHI-0590,deposit,True
TXN01049,VAC0264,AC0048,268883.25,2025-01-10,RTGS,FIR-2025-SHI-0590,deposit,True
TXN01050,VAC0264,AC0048,268883.25,2025-01-09,RTGS,FIR-2025-SHI-0590,deposit,True
TXN01051,AC0048,AC0041,808284.19,2025-01-11,RTGS,FIR-2025-SHI-0590,layering,True
TXN01052,AC0041,AC0050,773574.74,2025-01-11,RTGS,FIR-2025-SHI-0590,layering,True
TXN01053,AC0050,AC0019,684859.69,2025-01-13,NEFT,FIR-2025-SHI-0590,layering,True
TXN01054,AC0019,COA015,613111.05,2025-01-14,RTGS,FIR-2025-SHI-0590,cashout,True
TXN01055,VAC0265,AC0051,836299.0,2024-03-10,RTGS,FIR-2024-CHI-0602,deposit,True
TXN01056,AC0051,AC0016,1363163.53,2024-03-10,RTGS,FIR-2024-CHI-0602,layering,True
TXN01057,AC0016,AC0014,1194514.55,2024-03-11,RTGS,FIR-2024-CHI-0602,layering,True
TXN01058,AC0014,COA003,1047106.3,2024-03-13,RTGS,FIR-2024-CHI-0602,cashout,True
TXN01059,VAC0266,AC0021,19418.0,2024-02-19,UPI,FIR-2024-BEN-0607,deposit,True
TXN01060,VAC0267,AC0021,19418.0,2024-02-21,UPI,FIR-2024-BEN-0607,deposit,True
TXN01061,VAC0267,AC0021,19418.0,2024-02-21,UPI,FIR-2024-BEN-0607,deposit,True
TXN01062,AC0021,AC0023,63830.02,2024-02-21,NEFT,FIR-2024-BEN-0607,layering,True
TXN01063,VAC0268,AC0015,1076081.0,2024-05-25,NEFT,FIR-2024-MAN-0614,deposit,True
TXN01064,VAC0268,AC0015,1076081.0,2024-05-27,RTGS,FIR-2024-MAN-0614,deposit,True
TXN01065,AC0015,AC0046,941931.79,2024-05-26,RTGS,FIR-2024-MAN-0614,layering,True
TXN01066,AC0046,AC0042,830729.53,2024-05-27,NEFT,FIR-2024-MAN-0614,layering,True
TXN01067,AC0042,AC0024,676237.45,2024-05-28,NEFT,FIR-2024-MAN-0614,layering,True
TXN01068,VAC0269,AC0045,191975.0,2024-05-25,IMPS,FIR-2024-CHI-0618,deposit,True
TXN01069,VAC0269,AC0045,191975.0,2024-05-25,NEFT,FIR-2024-CHI-0618,deposit,True
TXN01070,VAC0270,AC0045,191975.0,2024-05-25,NEFT,FIR-2024-CHI-0618,deposit,True
TXN01071,AC0045,AC0006,357128.55,2024-05-26,NEFT,FIR-2024-CHI-0618,layering,True
TXN01072,VAC0271,AC0024,22563.0,2024-05-13,UPI,FIR-2024-KAL-0621,deposit,True
TXN01073,AC0024,AC0053,17201.79,2024-05-15,UPI,FIR-2024-KAL-0621,layering,True
TXN01074,AC0053,AC0022,14211.75,2024-05-16,UPI,FIR-2024-KAL-0621,layering,True
TXN01075,VAC0272,AC0044,48844.23,2024-04-07,UPI,FIR-2024-KOL-0629,structuring,True
TXN01076,VAC0272,AC0044,49217.85,2024-04-08,UPI,FIR-2024-KOL-0629,structuring,True
TXN01077,VAC0272,AC0044,42226.53,2024-04-09,UPI,FIR-2024-KOL-0629,structuring,True
TXN01078,VAC0272,AC0044,40699.42,2024-04-09,UPI,FIR-2024-KOL-0629,structuring,True
TXN01079,VAC0272,AC0044,20490.47,2024-04-09,UPI,FIR-2024-KOL-0629,structuring,True
TXN01080,VAC0273,AC0044,100739.25,2024-04-07,IMPS,FIR-2024-KOL-0629,deposit,True
TXN01081,VAC0273,AC0044,100739.25,2024-04-08,NEFT,FIR-2024-KOL-0629,deposit,True
TXN01082,AC0044,AC0041,319622.46,2024-04-10,RTGS,FIR-2024-KOL-0629,layering,True
TXN01083,AC0041,AC0050,260220.7,2024-04-11,RTGS,FIR-2024-KOL-0629,layering,True
TXN01084,AC0050,AC0039,222282.19,2024-04-11,NEFT,FIR-2024-KOL-0629,layering,True
TXN01085,VAC0274,AC0040,47266.84,2024-03-17,UPI,FIR-2024-TUM-0630,structuring,True
TXN01086,VAC0274,AC0040,40614.92,2024-03-19,UPI,FIR-2024-TUM-0630,structuring,True
TXN01087,VAC0274,AC0040,49023.99,2024-03-19,IMPS,FIR-2024-TUM-0630,structuring,True
TXN01088,VAC0274,AC0040,23670.25,2024-03-20,UPI,FIR-2024-TUM-0630,structuring,True
TXN01089,VAC0275,AC0040,160576.0,2024-03-20,NEFT,FIR-2024-TUM-0630,deposit,True
TXN01090,VAC0275,AC0040,80288.0,2024-03-19,IMPS,FIR-2024-TUM-0630,deposit,True
TXN01091,AC0040,AC0016,242327.76,2024-03-19,NEFT,FIR-2024-TUM-0630,layering,True
TXN01092,AC0016,AC0050,225717.4,2024-03-20,NEFT,FIR-2024-TUM-0630,layering,True
TXN01093,VAC0276,AC0032,231251.0,2024-02-12,RTGS,FIR-2024-UDU-0631,deposit,True
TXN01094,VAC0277,AC0032,49565.56,2024-02-09,UPI,FIR-2024-UDU-0631,structuring,True
TXN01095,VAC0277,AC0032,42387.93,2024-02-11,UPI,FIR-2024-UDU-0631,structuring,True
TXN01096,VAC0277,AC0032,48202.61,2024-02-12,UPI,FIR-2024-UDU-0631,structuring,True
TXN01097,VAC0277,AC0032,43771.35,2024-02-13,IMPS,FIR-2024-UDU-0631,structuring,True
TXN01098,VAC0277,AC0032,47323.55,2024-02-13,UPI,FIR-2024-UDU-0631,structuring,True
TXN01099,AC0032,AC0002,356211.05,2024-02-10,RTGS,FIR-2024-UDU-0631,layering,True
TXN01100,AC0002,AC0028,306494.58,2024-02-12,NEFT,FIR-2024-UDU-0631,layering,True
TXN01101,AC0028,COA002,297260.72,2024-02-12,NEFT,FIR-2024-UDU-0631,cashout,True
TXN01102,VAC0278,AC0005,50861.25,2025-04-22,NEFT,FIR-2025-RAI-0635,deposit,True
TXN01103,VAC0279,AC0005,101722.5,2025-04-22,IMPS,FIR-2025-RAI-0635,deposit,True
TXN01104,VAC0279,AC0005,101722.5,2025-04-22,NEFT,FIR-2025-RAI-0635,deposit,True
TXN01105,AC0005,AC0055,193181.21,2025-04-21,IMPS,FIR-2025-RAI-0635,layering,True
TXN01106,AC0055,AC0042,173345.19,2025-04-21,NEFT,FIR-2025-RAI-0635,layering,True
TXN01107,AC0042,AC0029,140599.21,2025-04-21,IMPS,FIR-2025-RAI-0635,layering,True
TXN01108,VAC0280,AC0037,44302.52,2025-09-02,IMPS,FIR-2025-CHI-0636,structuring,True
TXN01109,VAC0280,AC0037,47673.16,2025-09-02,IMPS,FIR-2025-CHI-0636,structuring,True
